Listagem de Produtos

Filtros Aplicados: «Estado Produto» = 'Normal' E «Código» > '0' 
Farmácia: Vitorino	Contribuinte:	516877160

Avenida Bernardo Santareno, 24

Cód.	Cod. Gr. Hom.	Designação	DCI	Forma Farmac.	Gen.	Desc. Grupo Homogéneo	Laboratório	Posologia	PVP	Titular AIM	Classificação
5764410	GH0000	EDISTRIDE COMP REV 10 MG x 28	Dapagliflozina	Comprimido revestido por película	NÃO	Não atribuido	 	 	42,78	AstraZeneca AB	Éticos

6151589	GH0000	RELAXSAN BASIC COLL 880 AT140 T3 BEG ES	 	N.A.	NÃO	Não atribuido	 	 	18,95	Norfarma	NETT

6392209	GH0000	CURAPROX FAMILY ED ESC DENT X2 CS5460	 	N.A.	NÃO	Não atribuido	 	 	6,99	Tecnimede	NETT

5468079	GH0000	JENTADUETO 850 MG + 2.5 MG COMP REV    - 10 	Metformina + Linagliptina	Comprimido revestido por película	NÃO	Não atribuido	 	 	8,88	Boehringer Ingelheim International GmbH	Éticos

5735428	GH0000	LACOSAMIDA RATIOPHARM COMP REV 100 MG X 56 	Lacosamida	Comprimido revestido por película	SIM	Não atribuido	 	 	0,00	Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.	Éticos

5137153	GH1234	VIMPAT COMP REV 100 MG X 56 	Lacosamida	Comprimido revestido por película	NÃO	Lacosamida | A101 | Oral | 100 mg | [21-60] unidades	 	Adulto e adolescente (16-18 anos) - 50 mg, de 12/12h (dose inicial), após uma 	82,61	UCB Pharma, S.A.	Éticos
6506220	GH0000	ALCOOL DESINFETANTE GEL HANDSCRUB 30G	 	N.A.	NÃO	Não atribuido	 	 	4,30	Basi	NETT

5573738	GH0000	OLMESARTAN + HTZ RATIOPHARMA 40 + 25 MG COMP REV  X 56 	Olmesartan medoxomilo + Hidroclorotiazida	Comprimido revestido por película	SIM	Não atribuido	 	 	0,00	Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.	Éticos

5781745	GH0000	VOLTAREN EMULGELEX 23.2 MG/G GEL BISNAGA 180 GR	Diclofenac	Gel	NÃO	Não atribuido	Glaxo Smithkline Consumer Healthcare, Lda.	Idosos, adultos e > 12 anos: aplicar na área afetada 2x/dia. Duração do 	23,95	GlaxoSmithKline Consumer Healthcare Produtos para a Saúde e Higiene Lda.	NETT
6347179	GH0000	PARODONTAX ORIGINAL PASTA DENT 75ML	 	N.A.	NÃO	Não atribuido	 	 	7,15	Haleon	NETT

6277830	GH0000	PARODONTAX EXTRA FRESH PASTA DENT 75ML X 2	 	N.A.	NÃO	Não atribuido	Glaxo Smithkline Consumer Healthcare, Lda.	 	8,99	Haleon	NETT

6081737	GH0000	URGO PELE SECA GRETADA CR 50ML	 	 	NÃO	Não atribuido	 	 	10,99	Urgo	NETT

5784202	GH0000	TIMOPTOL 2.5 MG/ML COLÍRIO, SOL FRASCO CONTA-GTS - 1  - 5 ML	Timolol	Colírio, solução	NÃO	Não atribuido	 	Adultos:  Dose inicial habitual 1 gota de TIMOPTOL 0,25% 2 x/dia, se necessário, 	4,82	Santen Oy	Éticos
5662903	GH1114	ROSUVASTATINA ALTER 10 MG COMP REV X 60	Rosuvastatina	Comprimido revestido por película	SIM	Rosuvastatina | A101 | Oral | 10 mg | [21-60] unidades	 	 	9,95	Alter, S.A.	Éticos

1004597	GH0000	DESINFETANTE MAX GEL 125ML	 	 	NÃO	Não atribuido	 	 	6,80	 	NETT

7769463	GH0000	APOQUEL COMP 5,4MG X20 CAO	 	N.A.	NÃO	Não atribuido	 	 	30,55	Zoetis	NETT

5600493406379	GH0000	ALCOOL DESINFETANTE GEL 500 ML	 	N.A.	NÃO	Não atribuido	 	 	9,95	 	NETT

6884346	GH0000	NUTRAISDIN LOCAO HIDRA 500 ML	 	N.A.	NÃO	Não atribuido	 	 	18,30	Isdin	NETT

5329727	GH0000	PECFENT 100 µG/DOSE SOL  PULVERIZAÇÃO NASAL FRASCO - 1  - 8 DOSE(S)	Fentanilo	Solução para pulverização nasal	NÃO	Não atribuido	 	 	51,62	Kyowa Kirin Holdings B.V.	Éticos

6841353	GH0000	ROCHE POSAY DEO ROLL ON 50ML	 	N.A.	NÃO	Não atribuido	L´oreal Portugal, Lda	 	11,50	L Oréal Cosmética Activa	NETT
Listagem de Produtos

Filtros Aplicados: «Estado Produto» = 'Normal' E «Código» > '0' 
Farmácia: Vitorino	Contribuinte:	516877160

Avenida Bernardo Santareno, 24

9960079	GH0000	ALCOOL DESINFETANTE LIQUIDO MAOS 500ML	 	N.A.	NÃO	Não atribuido	 	 	15,99	 	Éticos

6347567	GH0000	LUVAS BASIC EXAME LATEX L X 100	 	N.A.	NÃO	Não atribuido	 	 	6,99	Dimor	NETT

6347559	GH0000	LUVAS BASIC EXAME LATEX M X 100	 	N.A.	NÃO	Não atribuido	 	 	6,99	Dimor	NETT

5633052	GH0000	DEMILOS 1500 MG + 1000 U.I. COMP OD X 30	Carbonato de cálcio + Colecalciferol	Comprimido orodispersível	NÃO	Não atribuido	 	 	8,45	Italfarmaco - Produtos Farmacêuticos, Lda.	Éticos

1700154	GH0000	WOCK SOCA CLOG 02 AZUL/BRANCO T 37/38	 	 	NÃO	Não atribuido	 	 	42,99	 	NETT

5682810	GH0000	NEPARVIS 97 MG + 103 MG COMP REV X 28 	Sacubitril + Valsartan	Comprimido revestido por película	NÃO	Não atribuido	 	 	75,52	Novartis Europharm Limited	Éticos

6177857	GH0000	HOLON TERMOMETRO DIG FLEXIVEL	 	 	NÃO	Não atribuido	 	 	0,00	MPS Markfarma	NETT

6347542	GH0000	MED CONFORT LUVAS EXAME LTX S X100	 	 	NÃO	Não atribuido	 	 	6,99	Dimor	NETT

5745823	GH0269	CLOZAPINA GENERIS 25 MG COMP X 60 	Clozapina	Comprimido	SIM	Clozapina | A101 | Oral | 25 mg | [21-60] unidades	 	 	6,68	Generis Farmacêutica, S.A.	Éticos

3774783	GH0000	ALCOOL DESINFETANTE SOFTASEPT 83 MG/ML+654.3 MG/ML SOL CUT 250 ML	Álcool isopropílico + Etanol	Solução cutânea	NÃO	Não atribuido	 	 	4,95	B. Braun Medical, Unipessoal Lda.	NETT

7739912	GH0000	ETER ETILICO FARMA 60ML LABSOLVE	 	N.A.	NÃO	Não atribuido	 	 	2,10	Vaz Pereira	NETT

6233775	GH0000	ADVANCIS BACILPRO INTESTINAL CAPS X 20	 	N.A.	NÃO	Não atribuido	Farmodietica	 	12,95	Farmodiética	NETT

5762117	GH1038	DULOXETINA MYLAN 30 MG CÁPSULA GASTRO X 28	Duloxetina	Cápsula gastrorresistente	SIM	Duloxetina | A103 | Oral | 30 mg | [21-60] unidades	 	Adulto: Perturbação depressiva major - 60 mg/dia. Perturbação da ansiedade 	12,04	Mylan Pharmaceuticals Limited	Éticos
6073410	GH0000	LUVAS CIRURG ROMED LATEX 100 N/EST S/PO TAM L	 	 	NÃO	Não atribuido	 	 	9,55	 	NETT

8668319	GH0000	ULTRAPROCT 1 MG/G + 20 MG/G CREME 30 G	Fluocortolona + Lidocaína	Creme retal	NÃO	Não atribuido	 	Adultos:  aplicar 2 x/dia, de manhã e à noite. Nos primeiros dias, aplicar 3x/dia, 	8,88	Karo Pharma AB	Éticos
6212043	GH0000	SANGOOL TERMOMETRO ESCALA LARGA	 	 	NÃO	Não atribuido	 	 	0,00	Sangool	NETT

5683958	GH0000	TREVICTA 263 MG SUSP INJETÁVEL DE LIB PROLONGADA SER PRÉ-CHEIA 1.315 ML	Paliperidona	Suspensão injetável de libertação prolongada	NÃO	Não atribuido	 	 	719,33	Janssen-Cilag International N.V.	Éticos

7756718	GH0000	RUBBERGOLD LUVA LAT S/PO L X100	 	 	NÃO	Não atribuido	 	 	10,95	Raclac	NETT

6211011	GH0000	RUBBERGOLD LUVA LAT C/PO L X100	 	 	NÃO	Não atribuido	 	 	9,95	Raclac	NETT

7756585	GH0000	ARKOCAPSULAS GUARANA CAPS X 45	 	N.A.	NÃO	Não atribuido	 	 	0,00	Arkopharma	NETT

6211029	GH0000	RUBBERGOLD LUVA LAT C/PO M X100	 	 	NÃO	Não atribuido	 	 	9,95	Raclac	NETT

6838805	GH0000	AGUA ROSAS AG ROSAS 200 ML VENCILAB	 	N.A.	NÃO	Não atribuido	 	 	0,99	Vencilab	NETT

7321456	GH0000	VISEIRA FACIAL DE PROTEÇÃO	 	 	NÃO	Não atribuido	 	 	16,50	 	NETT

1003194	GH0000	MASCARA CIRUGICA EMB X 1	 	N.A.	NÃO	Não atribuido	 	 	0,25	 	NETT

6439990	GH0000	MASCARA CIRUGICA EMB X 50	 	N.A.	NÃO	Não atribuido	 	 	2,25	 	NETT

6145292	GH0000	HASSEMED LUVA LATEX S/PO M  X100	 	 	NÃO	Não atribuido	 	 	9,95	Hasse	NETT

7751479	GH0000	OPTICOL GL OSD SOL OFT 0,3% 10ML	 	 	NÃO	Não atribuido	 	 	13,45	Edol	NETT

5731542	GH0000	PENTASA 2000 MG GRN DE LIB MODIF SAQ X 60	Messalazina	Granulado de libertação modificada	NÃO	Não atribuido	 	 	88,21	Ferring S.A.U.	Éticos

6032615	GH0000	DERNOVE CAIXA MEDICAM CLASSICO	 	N.A.	NÃO	Não atribuido	 	 	14,60	D’Ar Saúde	NETT

6007021	GH0000	EUCERIN DERMOPURE OL CONTROL GEL LIMP 200ML	 	 	NÃO	Não atribuido	 	 	11,95	Beiersdorf	NETT

6186999	GH0000	ALGALIA COLOPLAST ALGALIA SILIC 5CC CH18	 	 	NÃO	Não atribuido	 	 	13,95	Hasse	NETT

6242230	GH0000	PIC.2079003090500 SERINGA 50 ML S\ AGULX50	 	 	NÃO	Não atribuido	 	 	0,70	Pikdare	NETT

6326587	GH0000	BARRAL MOTHERPROT CR GORDO OLEO AMEND 200 ML	 	N.A.	NÃO	Não atribuido	AtralCipan	 	21,95	Atral	NETT

6413476	GH0000	AQUACEL AG+ EXTRA PENSO ESTERIL 10X10CM X10	 	 	NÃO	Não atribuido	 	 	57,80	Kvtech	NETT

5723408	GH0324	GLIMEPIRIDA GENERIS 4 MG COMP  - 60 	Glimepirida	Comprimido	SIM	Glimepirida | A101 | Oral | 4 mg | [21-60] unidades	 	 	6,20	Generis Farmacêutica, S.A.	Éticos
Listagem de Produtos

Filtros Aplicados: «Estado Produto» = 'Normal' E «Código» > '0' 
Farmácia: Vitorino	Contribuinte:	516877160

Avenida Bernardo Santareno, 24

7386839	GH0000	COLLAGEN EXPRESS SAQ 6G X10	 	 	NÃO	Não atribuido	 	 	36,95	PHD - Especialidades Farmacêuticas	NETT

5042403	GH0000	SIBELIUM 5 MG COMP  - 20 	Flunarizina	Comprimido	NÃO	Não atribuido	 	Adulto e idoso - Profilaxia da enxaqueca: dose inicial de 2 comp. à noite (1 comp. 	3,78	Janssen Farmacêutica Portugal, Lda.	Éticos
6121939	GH0000	CUTILFAR LIMA CORIDON PEQ	 	N.A.	NÃO	Não atribuido	 	 	4,50	Cosmoprovider	NETT

8600106	GH0000	TH PHARMA GEL HIDROALCOOLICO HIGIENISANTE 100 ML	 	N.A.	NÃO	Não atribuido	Thpharma Portugal, Lda	 	0,95	 	NETT

8600105	GH0000	TH PHARMA GEL HIDROALCOOLICO HIGIENISANTE 500 ML	 	N.A.	NÃO	Não atribuido	Thpharma Portugal, Lda	 	2,95	 	NETT

6782789	GH0000	URGO GRETAS PELICULA LIQ 3,25 ML	 	 	NÃO	Não atribuido	 	 	0,00	Urgo	NETT

5076864	GH0294	RAMIPRIL ZENTIVA 2.5 MG CÁPSULA  - 56 	Ramipril	Cápsula	SIM	Ramipril | A101 | Oral | 2.5 mg | [21-60] unidades	 	Adulto: Doente tratado com diurético; doente com forte ativação do sistema 	6,20	Zentiva Portugal, Lda.	Éticos
5779079	GH0000	ZYCOPT 5 MG/ML + 20 MG/ML COLÍRIO 2 X 5 ML	Timolol + Dorzolamida	Colírio, solução	NÃO	Não atribuido	 	 	19,61	DAVI II - Farmacêutica, S.A.	Éticos

6084913	GH0000	TUBIFAST LUVAS M/L ADULT 5920	 	N.A.	NÃO	Não atribuido	 	 	10,99	Molnlycke	NETT

1008885	GH0000	LUVAS LATEX S/PO CX 100 T-S	 	 	NÃO	Não atribuido	 	 	16,50	 	NETT

7454785	GH0000	BRAVECTO COMP MAST CAO 40-56 K 1400 MG X 1	 	 	NÃO	Não atribuido	 	 	34,25	MSD Animal Health	NETT

6935472220028	GH0000	MASCARA CIRUGICA EMB X 10	 	N.A.	NÃO	Não atribuido	 	 	1,00	 	NETT

5781257	GH0649	NEBIVOLOL PENTAFARMA 5 MG COMP  X 28	Nebivolol	Comprimido	SIM	Nebivolol | A101 | Oral | 5 mg | [21-60] unidades	 	 	5,22	Pentafarma - Sociedade Técnico-Medicinal, S.A.	Éticos

6081976	GH0000	LABCHEM SODIO BORATO 1KG	 	 	NÃO	Não atribuido	 	 	5,60	Laborspirit	NETT

5656707	GH0000	VENEX 900 MG COMP REV X 60	Diosmina	Comprimido revestido por película	NÃO	Não atribuido	 	 	36,20	Angelini Pharma Portugal, Unipessoal Lda	Éticos

7981266	GH0000	MEDELA MAMILO SILIC CONTACT M X 2	 	N.A.	NÃO	Não atribuido	 	 	11,25	Medela	NETT

6201715	GH0000	RUBBERGOLD LUVA VINIL S/PO L X100	 	 	NÃO	Não atribuido	 	 	6,99	Raclac	NETT

6201707	GH0000	RUBBERGOLD LUVA VINIL S/PO M X100	 	 	NÃO	Não atribuido	 	 	0,00	Raclac	NETT

5782834	GH1177	DUTASTERIDA + TANSULOSINA BLUEPHARMA 0.5  + 0.4 MG CÁPS X 30	Dutasterida + Tansulosina	Cápsula	SIM	Dutasterida + Tansulosina | A101 | Oral | 0.5 mg + 0.4 mg | [21-60] unidades	 	 	12,10	Bluepharma Genéricos - Comércio de Medicamentos S.A.	Éticos

5701263	GH0000	PROTRAXEN 500 MG COMP REV    - 30 	Ácido tranexâmico	Comprimido revestido por película	SIM	Não atribuido	 	 	0,00	Alter Pharma NV	Éticos

1021157	GH0000	CATMALT FELINO/GATO PASTA 50 GR	 	 	NÃO	Não atribuido	 	 	6,75	 	NETT

6947879	GH0000	PILOPEPTAN WOMAN CH QUEDA 250ML	 	N.A.	NÃO	Não atribuido	 	 	19,90	Diverpharma	NETT

6084947	GH0000	TUBIFAST LUVAS S/M ADULT 5921	 	 	NÃO	Não atribuido	 	 	0,00	Molnlycke	NETT

6259374	GH0000	AVENE CLEANANCE COMEDOMED CR 30 ML	 	 	NÃO	Não atribuido	Pierre Fabre, Lda	 	17,95	Pierre Fabre	NETT

5695366	GH0000	TAFIXYL COMP REV 500 MG X 30	Ácido tranexâmico	Comprimido revestido por película	SIM	Não atribuido	 	 	5,34	Pharma Bavaria Internacional (PBI) Portugal, Unipessoal Lda.	Éticos

5650841	GH0000	CO-AMLESSA 4 + 1.25 + 10 MG COMP  X 30	Perindopril + Indapamida + Amlodipina	Comprimido	NÃO	Não atribuido	 	1 comprimido, de 24/24h. A dose máxima diária recomendada é de 8 mg+10 	5,83	KRKA d.d., Novo mesto	Éticos
5759204	GH0000	BYDUREON 2 MG/0.85 ML SUSP INJETÁVEL  CANETA PRÉ CHEIA L X 4	Exenatido	Suspensão injetável de libertação prolongada	NÃO	Não atribuido	 	 	96,73	AstraZeneca AB	Éticos

7462382	GH0000	CORPITOL SOL CUTANEA 50ML	 	 	NÃO	Não atribuido	 	 	27,95	Urgo	NETT

7462374	GH0000	CORPITOL SOL CUTANEA 20 ML	 	N.A.	NÃO	Não atribuido	 	 	15,99	Urgo	NETT

7059551	GH0000	TERMOMETRO DIGITAL INFRAVERMELHOS	 	N.A.	NÃO	Não atribuido	 	 	85,00	 	NETT

7741249	GH0000	AGUA OXIGENADA AG OXIG 10V 500 ML GSL	 	N.A.	NÃO	Não atribuido	 	 	0,75	GSL	NETT

6322800	GH0000	POL EMULSAO 50ML ISUS	 	 	NÃO	Não atribuido	 	 	0,00	ISUS	NETT

5779541	GH1177	DUTASTERIDA + TANSULOSINA FARMOZ 0.5 MG + 0.4 MG CÁPSULA  - 30	Dutasterida + Tansulosina	Cápsula	SIM	Dutasterida + Tansulosina | A101 | Oral | 0.5 mg + 0.4 mg | [21-60] unidades	 	 	11,49	Farmoz - Sociedade Técnico Medicinal, S.A.	Éticos

5637889	GH0420	TANSULOSINA MYLAN 0.4 MG CÁPSULA DE LIB PROLONGADA  X 10	Tansulosina	Cápsula de libertação prolongada	SIM	Tansulosina | A102 | Oral | 0.4 mg | [1-20] unidades	 	Adultos: 0,4 mg/dia, de preferência ao pequeno-almoço ou após primeira 	3,60	Mylan, Lda.	Éticos
6981746	GH0000	BAMBO NATURE FRALD N3 5-9KG X 33	 	N.A.	NÃO	Não atribuido	 	 	9,80	Quilaban	NETT
Listagem de Produtos

Filtros Aplicados: «Estado Produto» = 'Normal' E «Código» > '0' 
Farmácia: Vitorino	Contribuinte:	516877160

Avenida Bernardo Santareno, 24

5781067	GH1134	PERINDOPRIL AMLODIPINA TOLIFE 4 + 10 MG COMP X 30	Perindopril + Amlodipina	Comprimido	NÃO	Perindopril + Amlodipina | A101 | Oral | 4 mg + 10 mg; 5 mg + 10 mg | [21-60] unidades	 	 	6,43	Towa Pharmaceutical, S.A.	Éticos

5781075	GH1135	PERINDOPRIL AMLODIPINA TOLIFE 8+ 5 MG COMP X 30	Perindopril + Amlodipina	Comprimido	NÃO	Perindopril + Amlodipina | A101 | Oral | 8 mg + 5 mg; 10 mg + 5 mg | [21-60] unidades	 	 	9,46	Towa Pharmaceutical, S.A.	Éticos

5781109	GH1136	PERINDOPRIL AMLODIPINA TOLIFE COMP 8 + 10 MG X 30	Perindopril + Amlodipina	Comprimido	NÃO	Perindopril + Amlodipina | A101 | Oral | 8 mg + 10 mg; 10 mg + 10 mg | [21-60] unidades	 	 	9,16	Towa Pharmaceutical, S.A.	Éticos

7478966	GH0000	ELANCYL GEL ESFOLIANTE ENERGIZER 150 ML	 	N.A.	NÃO	Não atribuido	Pierre Fabre, Lda	 	15,70	Cantabria Labs	NETT

5650965	GH0000	CO-AMLESSA 8 + 2.5 + 10 MG COMP X 30	Perindopril + Indapamida + Amlodipina	Comprimido	NÃO	Não atribuido	 	1 comprimido, de 24/24h. A dose máxima diária recomendada é de 8 mg+10 	9,74	KRKA d.d., Novo mesto	Éticos
6180893	GH0000	SOFT ZELLIN TOALHET DESINF X 100 UNID	 	N.A.	NÃO	Não atribuido	 	 	3,95	Hartmann	NETT

5779921	GH1177	DUTASTERIDA + TANSULOSINA TOLIFE 0.5+ 0.4 MG CÁPS X 30	Dutasterida + Tansulosina	Cápsula	SIM	Dutasterida + Tansulosina | A101 | Oral | 0.5 mg + 0.4 mg | [21-60] unidades	 	 	10,98	Towa Pharmaceutical, S.A.	Éticos

5206354	GH0796	VALACICLOVIR TOLIFE 500 MG COMP REV X 24	Valaciclovir	Comprimido revestido por película	SIM	Valaciclovir | A101 | Oral | 500 mg | [21-60] unidades	 	 	20,67	Towa Pharmaceutical, S.A.	Éticos

5206347	GH0795	VALACICLOVIR TOLIFE 500 MG COMP REV X 10	Valaciclovir	Comprimido revestido por película	SIM	Valaciclovir | A101 | Oral | 500 mg | [1-20] unidades	 	 	6,53	Towa Pharmaceutical, S.A.	Éticos

5178421	GH0000	DOLENIO COMP REV 1500 MG X 90	Glucosamina	Comprimido revestido por película	NÃO	Não atribuido	 	Adultos: 1 comp./dia	23,95	Blue Bio Pharmaceuticals Limited	NETT

7741231	GH0000	AGUA OXIGENADA AG OXIG 10V 250 ML GSL	 	N.A.	NÃO	Não atribuido	 	 	0,45	GSL	NETT

6145367	GH0000	HASSEMED LUVA NITRI L AZ S/PO X100	 	 	NÃO	Não atribuido	 	 	14,99	Hasse	NETT

5759717	GH0000	HOMEOPTIC ASSOCIAÇÃO COLÍRIO, SOL EM RECIPIENTE UNIDOSE 10 X 0.4 ML	 	Colírio, solução em recipiente unidose	NÃO	Não atribuido	 	 	11,95	Boiron, S.A.	NETT

6404459	GH0000	OHROPAX WINDOWOLL TAMPOES AURIC LA X 12	 	N.A.	NÃO	Não atribuido	 	 	3,95	Uriach CH	NETT

5783923	GH0000	CARZAP AM 5 MG + 16 MG COMP  X 56	Amlodipina + Candesartan	Comprimido	NÃO	Não atribuido	 	 	20,55	Zentiva Portugal, Lda.	Éticos

5720875	GH0000	VISOTAN 0.03 MG/ML COLÍRIO, SOL FRASCO - 1  - 2.5 ML	Travoprost	Colírio, solução	NÃO	Não atribuido	 	 	13,16	DAVI II - Farmacêutica, S.A.	Éticos

5594734	GH0000	IZBA 0.03 MG/ML COLÍRIO, SOL FRASCO - 1  - 2.5 ML	Travoprost	Colírio, solução	NÃO	Não atribuido	 	 	17,52	Novartis Europharm Limited	Éticos

1003202	GH0000	MASCARA ALGODAO REUT 1234/2020 NIVEL 3	 	N.A.	NÃO	Não atribuido	 	 	2,99	 	NETT

6974550	GH0000	HASSEMED LUVA NITRI LIGHT AZ S/PO MX100	 	N.A.	NÃO	Não atribuido	 	 	8,25	Hasse	NETT

955795	GH0000	WRP LUVAS NITRILO ULTRA LS TM S X 200	 	 	NÃO	Não atribuido	 	 	24,99	 	NETT

6223057	GH0000	PIC.2000105000000 LIG TUBULAR PERNA JOELHO	 	N.A.	NÃO	Não atribuido	Artsana Portugal, S.A	 	2,70	Pikdare	NETT

644070	GH0000	MASCARA KN95 (FFP2) X 5	 	N.A.	NÃO	Não atribuido	 	 	1,99	 	NETT

5780028	GH0000	HOGGAR 25 MG COMP ORODISP X 20 	Doxilamina	Comprimido orodispersível	NÃO	Não atribuido	 	 	10,55	Stada, Lda.	NETT

6403402	GH0000	DIMOR LIG CAMBRIC 5MX10CM X6	 	 	NÃO	Não atribuido	 	 	0,75	Dimor	NETT

5764337	GH0000	EBYMECT 850 MG + 5 MG COMP REV X 56	Metformina + Dapagliflozina	Comprimido revestido por película	NÃO	Não atribuido	 	 	44,17	AstraZeneca AB	Éticos

6137836	GH0000	VALACLEAN BASIC LUVA BANHO X 50	 	N.A.	NÃO	Não atribuido	 	 	4,45	Hartmann	NETT

5779806	GH0808	QUETIAPINA BLUEPHARMA 25 MG COMP REV X 20 	Quetiapina	Comprimido revestido por película	SIM	Quetiapina | A101 | Oral | 25 mg | [1-20] unidades	 	Adulto: Esquizofrenia - dia 1: 50 mg; dia 2: 100 mg; dia 3: 200 mg; dia 4: 300 	2,15	Bluepharma Genéricos - Comércio de Medicamentos S.A.	Éticos
5755467	GH0563	ESPIRONOLACTONA MYLAN 25 MG COMP REV  X 60 	Espironolactona	Comprimido revestido por película	SIM	Espironolactona | A101 | Oral | 25 mg | [21-60] unidades	 	 	4,07	Mylan, Lda.	Éticos

5755475	GH0179	ESPIRONOLACTONA MYLAN 100 MG COMP REV X 60	Espironolactona	Comprimido revestido por película	SIM	Espironolactona | A101 | Oral | 100 mg | [21-60] unidades	 	 	8,63	Mylan, Lda.	Éticos

1000775	GH0000	LUVAS EXAME LATEX S X 100	 	 	NÃO	Não atribuido	 	 	12,95	 	NETT

5670146	GH0000	ENTRESTO 97 MG + 103 MG COMP REV X 28	Sacubitril + Valsartan	Comprimido revestido por película	NÃO	Não atribuido	 	 	75,52	Novartis Europharm Limited	Éticos

4850988	GH0000	CO-TAREG 160 MG/12,5 MG 160 MG + 12.5 MG COMP REV    - 14 	Valsartan + Hidroclorotiazida	Comprimido revestido por película	NÃO	Não atribuido	 	Adultos: dose usual é de 1 comp./diaVia oral. Pode ser tomado com ou sem 	0,00	Laboratório Normal - Produtos Farmacêuticos, Lda.	Éticos
4804688	GH0000	CO-DIOVAN 160 MG/ 12,5 MG 160 MG + 12.5 MG COMP REV    - 14 	Valsartan + Hidroclorotiazida	Comprimido revestido por película	NÃO	Não atribuido	 	Adultos: 1 comp. de 80/12,5 mg ou 160/12,5 mg ou 160/25 mg 1 x/diaVia 	0,00	Novartis Farma - Produtos Farmacêuticos, S.A.	Éticos
5466073	GH0981	VALSARTAN HTZ MYLAN COMP REV 160+12.5 MG X 14 	Valsartan + Hidroclorotiazida	Comprimido revestido por película	SIM	Valsartan + Hidroclorotiazida | A101 | Oral | 160 mg + 12.5 mg | [1-20] unidades	 	Hipertensão arterial essencial - 1 comprimido, de 24/24h.Via oral. Pode ser 	2,82	Mylan, Lda.	Éticos
7009514	GH0000	HOLLISTER/ADAPT/REF.7906 28G N.D. 28 G	 	N.A.	NÃO	Não atribuido	 	 	7,28	Hollister Incorporated	Éticos
Listagem de Produtos

Filtros Aplicados: «Estado Produto» = 'Normal' E «Código» > '0' 
Farmácia: Vitorino	Contribuinte:	516877160

Avenida Bernardo Santareno, 24

7755850	GH0000	LIERAC SUNISSIME BRONZ CAPS X30	 	 	NÃO	Não atribuido	 	 	16,95	Laboratoire Native	NETT

5722277	GH0686	PERINDOPRIL GENERIS 4 MG COMP X 30	Perindopril	Comprimido	SIM	Perindopril | A101 | Oral | 4 mg; 5 mg | [21-60] unidades	 	 	6,41	Generis Farmacêutica, S.A.	Éticos

5203211	GH0000	SILDENAFIL PENTAFARMA 50 MG COMP REV X 8	Sildenafil	Comprimido revestido por película	SIM	Não atribuido	 	 	34,00	Pentafarma - Sociedade Técnico-Medicinal, S.A.	Éticos

3778214	GH0000	LUVAS VINIL S/PO TAM L X 100	 	N.A.	NÃO	Não atribuido	 	 	8,99	 	NETT

5760723	GH0000	NUROFEN PLAST 200 MG SAQ X 2	Ibuprofeno	Emplastro medicamentoso	NÃO	Não atribuido	Reckitt Benckiser Healthcare,  Lda	 	6,50	Reckitt Benckiser Healthcare, Lda.	NETT

9200618	GH0000	CATAPRESAN 0.15 MG COMP  - 20 	Clonidina	Comprimido	NÃO	Não atribuido	 	Adultos – HTA ligeira a moderada: 0,075 mg a 0,150 mg 2 x/dia; HTA grave: 	2,62	Glenwood GmbH Pharmazeutische Erzeugnisse	Éticos
5784210	GH0000	TIMOPTOL 5 MG/ML COLÍRIO 5 ML	Timolol	Colírio, solução	NÃO	Não atribuido	 	Adultos:  Dose inicial habitual 1 gota de TIMOPTOL 0,25% 2 x/dia, se necessário, 	5,06	Santen Oy	Éticos
6176073	GH0000	SANGOOL TERMOMETRO CLINICO DIG	 	N.A.	NÃO	Não atribuido	 	 	8,99	Sangool	NETT

6284695	GH0000	BIODERMA PIGMENTBIO CREME NOITE RENOV 50 ML	 	N.A.	NÃO	Não atribuido	 	 	26,75	NAOS	NETT

5775861	GH0000	ÁCIDO ACETILSALICÍLICO MYLAN 100 MG COMP GR  X 30	Ácido acetilsalicílico	Comprimido gastrorresistente	NÃO	Não atribuido	 	 	2,38	Mylan, Lda.	Éticos

6045484	GH0000	ENDOCARE CELLAGE PRODERMIS SPF 30 EMULSÂO 50 ML	 	N.A.	NÃO	Não atribuido	 	 	41,55	Cantabria Labs	NETT

7474460	GH0000	ISDIN TEEN SKIN ACNIBEN BODY SPRAY 150 ML	 	N.A.	NÃO	Não atribuido	 	 	21,95	Isdin	NETT

5737952	GH0000	SINVASTATINA  EZETIMIBA  VITORIA COMP 40 + 10 MG X 28	Sinvastatina + Ezetimiba	Comprimido	SIM	Não atribuido	 	 	20,27	Faes Farma	Éticos

5737937	GH0000	SINVASTATINA EZETIMIBA VITORIA COMP 10 + 10 MGX 28	Sinvastatina + Ezetimiba	Comprimido	SIM	Não atribuido	 	 	19,91	Faes Farma	Éticos

